characterId,name,realName,gender,status,dob,dod
1464,Hanna,Hanna,Female,Alive,,
1465,Hannah,Hannah,Female,Alive,,
1466,Hannah Hutchins,Hannah Hutchins,Female,Alive,,
1467,Hannigan,Hannigan,Male,Alive,,
1468,Hanover,Hanover,Male,Alive,,
1469,Hansen,Hansen,Female,Alive,,
1470,Hanuman,Hanuman,Male,Mythological,,
1471,Happy Hogan,Harold Joseph Hogan,Male,Alive,,
1472,Happy Hogan/Killmonger's War,Harold Joseph Hogan,Male,Alive,,
1473,Happy Hogan/Zombie Outbreak,Harold Joseph Hogan,Male,Deceased,,Spring 2018
1474,Happy Sam Sawyer,Samuel Sawyer,Male,Alive,,
1475,Harbin Zemo,Harbin Zemo,Male,Deceased,,
1476,Hargen the Measurer,Hargen,Male,Alive,,
1477,Harlan,Harlan,Male,Alive,,
1478,Harley Keener,Harley Keener,Male,Alive,2002[2],
1479,Harold Meachum,Harold Meachum,Male,Deceased,1962-1963[1],2004 (later resurrected)February 2016 (twice; resurrected first time)
1480,Harold Proctor,Harold Proctor,Male,Alive,,
1481,Harold Simcoe,Harold Simcoe,Male,Deceased,Mid-1967-Mid-1968[1],Mid-2019
1482,Harper (Airman),Harper,Male,Alive,,
1483,Harper (SSR),Harper,Male,In Custody,,
1484,Harris,Harris,Male,Alive,,
1485,Harrison,Harrison,Male,Alive,,
1486,Harrison Carter,Harrison Carter[1],Male,Deceased,,
1487,Harry S. Truman,Harrison S. Truman,Male,Deceased,,
1488,Harry Whittington,Harold Whittington,Male,Alive,,
1489,Hart,Hart,Male,Alive,,
1490,Hart/Framework,Hart,Male,Deleted,2017 (Real Life),2017
1491,Haruto Yakimura,焼村晴翔 (Yakimura Haruto),Male,Alive,,
1492,Harvey,Harvey,Male,Unknown,,
1493,Hasan,Hasan,Male,Deceased,,
1494,Hathor,Hathor,Female,Alive,,
1495,Hauer,Hauer,Male,Alive,,
1496,Haverland,Haverland,Male,Alive,,
1497,Haverson,Haverson,Male,Alive,,
1498,Hawkeye,Clinton Francis Barton,Male,Alive,Early-Mid 1970s[3],
1499,Hawkeye (Actor),,Male,Alive,,
1500,Hawkeye/Age of Ultron,Clinton Francis Barton,Male,Deceased,,
1501,Hawkeye/Avengers Assassinated,Clinton Francis Barton,Male,Deceased,,"June 1, 2010"
1502,Hawkeye/New York Time Heist,Clinton Francis Barton,Male,Alive,,
1503,Hawkeye/Super Soldier Peggy Carter,Clinton Francis Barton,Male,Alive,,
1504,Hawkeye/Zombie Outbreak,Clinton Francis Barton,Male,Deceased,,
1505,Hayley,Hayley,Female,Alive,,
1506,He Who Remains,Nathaniel Richards,Male,Deceased,31st Century[1],End of Time
1507,Heather,Heather,Female,Alive,,
1508,Heather (Party),Heather,Female,Alive,,
1509,Heather B.,Heather B. Gardner,Female,Alive,,
1510,Heather Rand,Heather Rand,Female,Deceased,"March 8, 1968[1]",Late 2001[2]
1511,Hector,Hector,Male,Deceased,,
1512,Hedy Wolfe,Hedy Wolfe,Female,Alive,,
1513,Heimdall,Heimdall,Male,Deceased,,Spring 2018
1514,Heimdall/Party Prince Thor,Heimdall,Male,Alive,,
1515,Heinrich Himmler,Heinrich Lutipold Himmler,Male,Deceased,,
1516,Heinrich Schäfer,Heinrich Schäfer,Male,Deceased,,"May 3, 2012"
1517,Heinrich Zemo,Heinrich Zemo,Male,Unknown,,
1518,Heinz Kruger,Heinz Kruger,Male,Deceased,,"June 22, 1943"
1519,Heinz Kruger/Super Soldier Peggy Carter,Heinz Kruger,Male,Deceased,,"June 22, 1943"
1520,Hek-Sel,Hek Sel,Male,Deceased,,2091
1521,Hela,Hela Odinsdottir,Female,Deceased,,Late 2017
1522,Hela (Asgardian Actress),,Female,Alive,,
1523,Hela/Ravager T'Challa,Hela Odinsdottir,Female,Unknown,,
1524,Helen (The Griffith),Helen,Female,Alive,,
1525,Helen (Widow),Helen,Female,Alive,,
1526,Helen Cho,조헬렌 (Cho Helen),Female,Alive,,
1527,Heller Zemo,Heller Zemo,Male,Deceased,,
1528,Hellfire,James Taylor James,Male,In Custody,July – August 1982[3],
1529,Helmut Zemo's Father,Heinrich Zemo,Male,Deceased,,
1530,Helmut Zemo's Wife,Heike Zemo,Female,Deceased,,May-15
1531,Hendricks,Hendricks,Male,Alive,,
1532,Henricks,Henricks,Male,Alive,,
1533,Henry,Henry,Male,Alive,,
1534,Henry Kaminsky,Henry Kaminsky,Male,Unknown,,
1535,Henry Yip,Henry Yip,Male,Deceased,,Late 2017
1536,Hercules,Hercules Panhellenios,Male,Alive,,
1537,Herman,Herman,Male,Deceased,,Late 2013 or Early 2014
1538,Herman Zemo,Herman Zemo,Male,Deceased,,
1539,Herrera (Iron Fist),Herrera,Male,Alive,,
1540,Herrera (Luke Cage),Herrera,Male,Alive,,
1541,Hex,,Female,Alive,,
1542,Hicks,Hicks,Male,Deceased,,2077
1543,High Priest,,Male,Deceased,,1142
1544,Highland,Highland,Female,Alive,,
1545,Hilda,Hilda,Female,Alive,,
1546,Hilda Zemo,Hilda Zemo,Female,Unknown,,
1547,Hildegund,Hildegund,Female,Alive,,
1548,Hilgard,Hilgard,Male,Alive,,
1549,Hill,Hill,Male,Alive,,
1550,Hilliard Zemo,Hilliard Zemo,Male,Deceased,,
1551,Hirish,Hirish,Male,Alive,,
1552,Hiro,Hiro,Male,Alive,,
1553,Hiro Kajimoto,Hiro Kajimoto,Male,Alive,1998-1999,Spring 2018 (victim of the Snap; resurrected by Hulk in 2023)
1554,Hirochi,博 (Hirochi),Male,Deceased,,Nov-15
1555,Hive,Alveus,Male,Deceased,,Jun-16
1556,Hive/History Altered by Chronicoms,Alveus,Male,Alive,,
1557,Hive/Monolith Recreation,Hive,Male,Destroyed,Dec-17,Dec-17
1558,Ho,Ho,Male,Deceased,,Late 2017[1]
1559,Ho Yinsen,Ho Yinsen,Male,Deceased,,May-09
1560,Hock,Hock,Male,Deceased,,
1561,Hodgson,Hodgson,Male,Alive,,
1562,Hoggoth,Hoggoth,Male,Alive,,
1563,Hogun,Hogun,Male,Deceased,,Late 2017[3]
1564,Hogun (Asgardian Actor),,Male,Alive,,
1565,Hogun/Avengers Assassinated,Hogun,Male,Alive,,
1566,Hogun/Party Prince Thor,Hogun,Male,Alive,,
1567,Holden,Holden,Male,Alive,,
1568,Holden Radcliffe,Holden Radcliffe,Male,Deceased,,May-17
1569,Holden Radcliffe/Framework,Holden Radcliffe,Male,Deleted,,
1570,Holden Radcliffe/Life-Model Decoy,Holden Radcliffe,Male (masculine programming & voice),Destroyed,Apr-17,Apr-17
1571,Holloway,Holloway,Male,Alive,,
1572,Holo,Holo,Male,Alive,,
1573,Holt,Holt,Male,Deceased,,2091
1574,Honest Eddie,Eddie,Male,Alive,,
1575,Honey,,Female,Alive,,
1576,Hong Kong Master,,Female,Alive,,
1577,Hope Mackenzie,Hope Mackenzie,Female,Deceased,"April 18, 2006","April 22, 2006"
1578,Hope Mackenzie/Framework,Hope Mackenzie,Female,Deceased,2007 (Framework)April 2017 (Real World),May-17
1579,Hope Shlottman,Hope Shlottman,Female,Deceased,,Apr-15
1580,Hope van Dyne/Avengers Assassinated,Hope van Dyne,Female,Deceased,,2009
1581,Hopson,Hopson,Female,Alive,,
1582,Horned Marauder,,Male,Deceased,,"November 12, 2013[1][2]"
1583,Horus,Horus,Male,Alive,,
1584,Horuz,Horuz,Male,Deceased,,August 2014[1]
1585,Howard,Howard,Male,Alive,,
1586,Howard Stark,Howard Anthony Walter Stark,Male,Deceased,"August 15, 1917[6]","December 16, 1991[7]"
1587,Howard Stark/Camp Lehigh Time Heist,Howard Anthony Walter Stark,Male,Alive,,
1588,Howard Stark/History Altered by Chronicoms,Howard Anthony Walter Stark,Male,Alive,,
1589,Howard Stark/Killmonger's War,Howard Anthony Walter Stark,Male,Deceased,,
1590,Howard Stark/Super Soldier Peggy Carter,Howard Anthony Walter Stark,Male,Alive,,
1591,Howard the Duck,Howard Duckson,Male,Alive,,
1592,Howard the Duck/Party Prince Thor,Howard Duckson,Male,Alive,,
1593,Howard the Duck/Ravager T'Challa,Howard Duckson,Male,Alive,,
1594,Hrimfaxi,Hrimfaxi,,Unknown,,
1595,Hudson,Hudson,Male,Deceased,,2077
1596,Hugh Hefner,Hugh Marston Hefner,Male,Alive,,
1597,Hugh Jones,Hugh Jones,Male,Unknown,,
1598,Hugh Jones/History Altered by Chronicoms,Hugh Jones,Male,Alive,,
1599,Hugin and Munin,Hugin and Munin,,Alive,,
1600,Hugo,Hugo,Male,Deceased,,"April 4, 2017"
1601,Hugo Natchios,Hugo Natchios,Male,Deceased,,
1602,Huhtar,Huhtar,Male,Deceased,,October 2014[1]
1603,Hui,Hui,Male,Deceased,,"April 5, 1996"
1604,Hulk,Robert Bruce Banner[1],Male,Alive,"December 18, 1969[18]",
1605,Hulk (Actor),,Male,Alive,,
1606,Hulk/Age of Ultron,Robert Bruce Banner,Male,Deceased,,Spring 2015
1607,Hulk/Avengers Assassinated,Robert Bruce Banner,,Deceased,,"June 2, 2010"
1608,Hulk/New York Time Heist,Robert Bruce Banner,Male,Alive,,
1609,Hulk/Zombie Outbreak,Robert Bruce Banner,Male,Unknown,,
1610,Humaira,Humaira,Female,Alive,,
1611,Hunter B-15,,Female,Alive,,
1612,Hunter C-20,,Female,Unknown,"July 13, 1979[citation needed]",
1613,Hunter D-90,,Male,Alive,,
1614,Hunter H-98,,Male,Alive,,
1615,Hunter Harris,Hunter Harris,Female,Alive,,
1616,Hunter K-5E,,Male,Alive,,
1617,Hunter One,,Male,Alive,,
1618,Hunter U-92,,Male,Deceased,,1858 (time-traveled)
1619,Huntington,Huntington,Male,Alive,,
1620,Hutch,Hutch,Male,Alive,,
1621,Hutter,Hutter,Male,Deceased,,1943
1622,HYDRA Buyer,,Male,Deceased,,Aug-15
1623,HYDRA Fortress Officer,,Male,Alive,,
1624,HYDRA Lieutenant,,Male,Unknown,,
1625,HYDRA Officer,,Male,Unknown,,
1626,HYDRA Prisoner,,Male,Deceased,,Early 1945
1627,HYDRA Scientist,,Male,Alive,,
1628,HYDRA Stomper,Steven Grant Rogers,Male,Alive,,
1629,Ian,Ian,Male,Alive,,
1630,Ian Boothby,Ian Boothby,Male,Alive,,
1631,Ian Quinn,Ian Quinn,Male,Deceased,,Early 2014
1632,Icarus,Icarus,Male,Fictional,,
1633,Icthalon,Icthalon,Male,Alive,,
1634,Id Simmons,Jemma Anne Simmons,Female,Inactive,2019,
1635,Idaho,,Male,Deceased,,2014
1636,Ignacio (Cousin),Ignacio,Male,Alive,,
1637,Ignacio (Mechanic),Ignacio,Male,Alive,,
1638,Ikaris,Ikaris,Male,Deceased,,Late 2023
1639,Imada,Imada,Female,Alive,,
1640,Imir,Imir,Male,Alive,,
1641,Inez Green,Inez Green,Female,In Custody,,
1642,Infernir Champion,,,Deceased,,
1643,Infinity,Infinity,Female,,Dawn of Time,
1644,Ingrid (Nun),Ingrid,Female,Alive,,
1645,Ingrid (Widow),Ingrid,Female,Deceased,,Jun-16
1646,Ingrid Mackintosh,Ingrid Mackintosh,Female,Alive,,
1647,Innkeeper,,Female,Alive,,
1648,Invisible Woman/Illuminati Assembled,Susan Storm (birth name)Susan Storm Richards,Female,Alive,,
1649,Irani Rael,Irani Rael,Female,Alive,,
1650,Irene Bickell,Irene Bickell,Female,Alive,,
1651,Iridia,Iridia,Female,Alive,,
1652,Irina,Irina,Female,Deceased,,"May 31, 2010"
1653,Iron Cross,Helmut Gruler,Male,Unknown,,
1654,Iron Fist,Daniel Thomas Rand,Male,Alive,"April 1, 1991[1]",
1655,Iron Fist (1948),,Male,Deceased,,
1656,Iron Gang Leader,,Male,Deceased,,2014
1657,Iron Man,Anthony Edward Stark,Male,Deceased,"May 29, 1970[18][15]",Oct-23
1658,Iron Man (Actor),,Male,Alive,,
1659,Iron Man/Age of Ultron,Anthony Edward Stark,Male,Deceased,,Spring 2015
1660,Iron Man/Avengers Assassinated,Anthony Edward Stark,Male,Deceased,,"May 31, 2010"
1661,Iron Man/New York Time Heist,Anthony Edward Stark,Male,Alive,,
1662,Iron Man/Sakaaran Armor,Anthony Edward Stark,Male,Alive,,
1663,Iron Man/Zombie Outbreak,Anthony Edward Stark,Male,Deceased,,Spring 2018
1664,Iron Monger,Obadiah Stane,Male,Deceased,,"November 24, 2009"
1665,Ironclad,Michael Steel,Male,Alive,,
1666,Ironheart,Riri Williams,Female,Alive,,
1667,Irving Forbush,Irving Forbush,Male,Alive,,
1668,Iryna Maximoff,Iryna Maximoff,Female,Deceased,,"March 30, 1999[2]"
1669,Isaac Lange,Isaac Lange,Male,Deceased,,"December 12, 2016"
1670,Isabel Matsueda,Isabel Matsueda,Female,Alive,"October 12, 1990[2]",
1671,Isabela Alvarez,Isabela Alvarez,Female,Alive,,
1672,Isabela Alvarez/Avengers Assassinated,Isabela Alvarez,Female,Alive,,
1673,Isabelle Hartley,Isabelle Hartley,Female,Deceased,,2014
1674,Isaiah (Chronicom),Isaiah,None (masculine appearance & voice),Deceased,,Mid-2019
1675,Isaiah (IGH),Isaiah,Male,Alive,,
1676,Isaiah Bradley,Isaiah Bradley,Male,Alive,,
1677,Isaiah Sorenson,Isaiah Sorenson,Male,Alive,1992-1994,Spring 2018 (victim of the Snap; resurrected by Hulk in 2023)
1678,Ishihara,石原 (Ishihara),Male,Alive,1983,
1679,Isis,Isis,Female,Alive,,
1680,Isis' Avatar,,Female,Deceased,,2025
1681,Ivan,Ivan (Иван),Male,Deceased,,Early 2015
1682,Ivan Banionis,Ivan Banionis,Male,Unknown,,
1683,Ivan Hess,Ivan Hess,Male,Alive,,
1684,Ivan Romanoff,Ivan Romanoff,Male,Deceased,,
1685,Ivan Romanoff/Age of Ultron,Ivan Romanoff (Иван Романов),Male,Deceased,,
1686,Ivan Romanoff/Super Soldier Peggy Carter,Ivan Romanoff (Иван Романов),Male,Deceased,,
1687,Izel,Izel,Female,Deceased,,Mid-2019
1688,J. Jonah Jameson,John Jonah Jameson Jr.,Male,Alive,,
1689,J. Kelpler,J. Kelpler,Male,Alive,,
1690,J. Lewis,J. Lewis,,Alive,,
1691,J. Lim,J. Lim,Male,Alive,,
1692,J. Rivera,J. Rivera,Male,Alive,,
1693,J. Rose,J. Rose,Male,Alive,,
1694,J. Sandell,J. Sandell,Male,Alive,,
1695,J. Streiten,J. Streiten,Male,Unknown,,
1696,J. W. Lee,J. W. Lee,,Alive,,
1697,J.A.R.V.I.S.,,,Cerebral matrix uploaded into Vision,,
1698,J.A.R.V.I.S./Killmonger's War,,,Active,,
1699,J.B.,,Male,Alive,,
1700,Jace Montero,Jace Montero,Male,Deceased,,Spring 2018[1][2]
1701,Jacinto,Jacinto,Female,Alive,,
1702,Jack (Anvil),Jack,Male,Deceased,,Dec-16
1703,Jack (Hammer Industries),Jack,Male,Alive,,
1704,Jack Benson,Jack Benson,Male,Deceased,,2013
1705,Jack DeLeon,Jack DeLeon,Male,In Custody,,
1706,Jack Denton,Jack Denton,Male,Alive,,
1707,Jack Duquesne,Jacques Duquesne,Male,Alive,,
1708,Jack Kimber,Jack Kimber,Male,Alive,,
1709,Jack McGee,Jack McGee,Male,Alive,,
1710,Jack Miller,Jack Miller,Male,Deceased,,
1711,Jack Murdock,Jonathan Murdock,Male,Deceased,,"November 12, 1994[4][5]"
1712,Jack Rogers,Jack Rogers,Male,Deceased,,Fall 1918[1]
1713,Jack Rollins,Jackson Rollins,Male,Alive,,
1714,Jack Rollins/Avengers Assassinated,Jackson Rollins,,Alive,,
1715,Jack Rollins/New York Time Heist,Jackson Rollins,Male,Alive,,
1716,Jack Stoss,Jack Stoss,Male,Alive,,
1717,Jack Taggart,Jack Taggart,Male,Deceased,,"December 22, 2012"
1718,Jack Thompson,Jack Thompson,Male,Unknown,,
1719,Jack Triconi,Jack Triconi,Male,In Custody,1976-1977,
1720,Jackie Albini,Jackie Albini,Male,Deceased,,"December 2, 2015"
1721,Jackson (Agent),Jackson,Male,Alive,,
1722,Jackson (Agent)/Avengers Assassinated,Jackson,Male,Alive,,
1723,Jackson (Victim),Jackson,Male,Alive,,
1724,Jackson (Watchdog),Jackson,Male,Deceased,,Jun-16
1725,Jackson Brice,Jackson W. Brice,,Deceased,,"September 9, 2016[1]"
1726,Jackson Dillard,Jackson Dillard,Male,Deceased,,
1727,Jackson Norris,Jackson Norris,Male,Alive,,
1728,Jackson Norriss,Jackson Norriss,Male,Alive,,
1729,Jaco,Jaco,Male,Deceased,,Mid-2019
1730,Jacob Veech,Jacob Veech,Male,Deceased,,2008
1731,Jacobs (General),Jacobs,Male,Deceased,,Early 2014
1732,Jacobs (SSR),Jacobs,Male,Alive,,
1733,Jacobson,Jacobson,Male,Deceased,,Early 2014
1734,Jacques Alef,Jacques Alef,Male,Deceased,,"December 1, 2015"
1735,Jacques Dernier,Jacques Dernier,Male,Deceased,"January 2, 1911[3]",
1736,Jacques Dernier/Super Soldier Peggy Carter,Jacques Dernier,Male,Alive,,
1737,Jacques Duchamps,Jacques Duchamps,Male,Deceased,,November 2015[1][2]
1738,Jadakiss,Jason Terrance Phillips,Male,Alive,,
1739,Jake (Delivery),Jake,Male,Alive,,
1740,Jake (Jerk),Jake,Male,Deceased,,
1741,Jake (Townsman),Jake,Male,Alive,,
1742,Jake Nelson,Jake Nelson,Male,Alive,,
1743,Jake Smith,Jacob Smith,Male,Alive,,
1744,Jakob Nystrom,Jakob Nystrom,Male,In Custody,1983,
1745,Jakuna Singh,Jakuna Singh (जकुना सिंह),Male,Deceased,,Early 2014
1746,Jamel Shabazz,Jamel Shabazz,Male,Alive,,
1747,James Anderson,James Anderson,Male,Alive,,
1748,James Braswyck,James Braswyck,Male,Deceased,1987-1989[1],2008-2009[1]
1749,James Connors,James Connors,Male,Deceased,,"November 1, 2017"
1750,James Connors/Tandy Bowen's Perfect Life,James Connors,Male,Alive,,
1751,James Davis,James Davis[1],Male,Deceased,,Mid-2019
1752,James Davis/Life-Model Decoy,James Davis[1],Male (masculine appearance & voice),Active,2019,
1753,James Douglass,James Douglass,Male,Alive,,
1754,James Larner,James Larner,Male,Alive,,
1755,James Lucas,James Lucas,Male,Alive,,
1756,James Montgomery Falsworth,James Montgomery Falsworth,Male,Deceased,"January 2, 1914[3]",
1757,James Montgomery Falsworth/Super Soldier Peggy Carter,James Montgomery Falworth,Male,Alive,,
1758,James Rhodes/Killmonger's War,James Rupert Rhodes,Male,Deceased,,2009
1759,James Rondell,James Rondell,Male,Alive,,
1760,James Wesley,James Wesley,Male,Deceased,,Early 2015
1761,James Wong,James Wong,Male,Alive,,
1762,Jamie Baxter,Jamie Baxter,Male,Deceased,,
1763,Jamila,Jamila,Female,Alive,,
1764,Jan,Jan,Male,Deceased,,"March 9, 1942"
1765,Jane (Inhuman),Jane,Female,Deceased,,
1766,Jane (Patient),Jane,Female,Alive,,
1767,Jane Foster,Jane Foster,Female,Deceased,,"Spring 2018 (victim of the Snap, resurrected by Hulk in 2023)2024"
1768,Jane Foster (Asgardian Actress),,Female,Alive,,
1769,Jane Foster/Asgard Time Heist,Jane Foster,Female,Alive,,
1770,Jane Foster/Party Prince Thor,Jane Foster,Female,Alive,,
1771,Jane Hartley,Jane Hartley,Female,Alive,,
1772,Jane Scott,Jane Scott,Female,Deceased,,"July 9, 1947"
1773,Janet (Los Angeles),Janet,Female,Alive,,
1774,Janet (Reporter),Janet,Female,Alive,,
1775,Janet Stein,Janet Stein,Female,Deceased (physical body)Active (as a Artificial Intelligence; mind and consciousness uploaded into Healing Algorithm),,2018 (physical body)
1776,Janet van Dyne,Janet van Dyne,Female,Alive,,Spring 2018 (victim of the Snap; resurrected by Hulk in 2023)
1777,Janet van Dyne/Avengers Assassinated,Janet van Dyne,Female,Alive,,
1778,Janet van Dyne/Zombie Outbreak,Janet van Dyne,Female,Zombified,,
1779,Janey Pressfield,Janey Pressfield,Female,Alive,,
1780,Janice Lincoln,Janice Lincoln,Female,Alive,,
1781,Janice Robbins,Rebecca Stevens,Female,Deceased,,2010 (later resurrected)March 2015
1782,Janis Jones,Janis Jones,Female,Alive,,
1783,Jano,Jano,Male,Deceased,,Late 2023
1784,Jaross,Jaross,Male,Alive,,
1785,Jason,Jason,Male,Deceased,,January 2018[1][2][3]
1786,Jason Ellison,Jason Ellison,Male,Alive,,
1787,Jason Ionello,Jason Ionello,Male,Alive,,Spring 2018 (victim of the Snap; resurrected by Hulk in 2023)
1788,Jason Wilkes,Jason Wilkes,Male,Alive,,
1789,Jasper Evans,Jasper Evans,Male,Deceased,,Late 2017
1790,Jasper Sitwell,Jasper Sitwell,Male,Deceased,"December 8, 1973[2][3]",Early 2014
1791,Jasper Sitwell/New York Time Heist,Jasper Sitwell,Male,Alive,,
1792,Javier,Javier,Male,Alive,,
1793,Jay,Jay,Male,Unknown,,
1794,Jay Carney,James Ferguson Carney,Male,Alive,,
1795,Jazmine Stokes,Jazmine Stokes,Female,Unknown,,
1796,Jazuat,Jazuat,Female,Alive,,
1797,Jean-Paul Duchamp,Jean-Paul Duchamp,Male,Alive,,
1798,Jeanie Nelson,Jeanie Nelson,Female,Alive,,
1799,Jeff,Jeff,Male,Alive,,
1800,Jeff Eyche,Jeff Eyche,Male,Alive,,
1801,Jeffrey Mace/Life-Model Decoy,Jeffrey Solomon Mace,Male (masculine programming and voice),Destroyed,Apr-17,Apr-17
1802,Jelani Cobb,William Jelani Cobb,Male,Alive,,
1803,Jemele Juanita Hill,Jemele Juanita Hill,Female,Alive,,
1804,Jemiah the Analyzer,Jemiah,Male,Alive,,
1805,Jemma Simmons,Jemma Anne Simmons,Female,Alive,"September 11, 1987[23][24]",Unidentified (death undone via time-loop)
1806,Jemma Simmons/Destroyed Earth,Jemma Anne Simmons,Female,Deceased,,
1807,Jemma Simmons/Framework,Jemma Anne Simmons,Female,Deceased,"2017 (Real World)September 11, 1987 (Framework)",2017 (Real World)November 2016[1] (Framework)
1808,Jemma Simmons/Life-Model Decoy,Jemma Simmons,Female (feminine programming & voice),Destroyed,May-17,May-17
1809,Jemma Simmons/Life-Model Decoy/Monolith Recreation,Jemma Simmons,Female,Destroyed,"December 6, 2017","December 6, 2017"
1810,Jen,Jen,Female,Alive,,
1811,Jenae Jazrem,Jenae Jazrem,Female,Alive,1987-1988,
1812,Jenkins,Jenkins,Male,Alive,,
1813,Jennifer Fisher,Jennifer Fisher,Female,Alive,,
1814,Jennifer Many,Jennifer Many,Female,Alive,,
1815,Jennings,Jennings,,Deceased,,
1816,Jenny,Jenny,Female,Alive,,
1817,Jensen,Jensen,Female,In Custody,,
1818,Jeremiah,Jeremiah,Male,Alive,,
1819,Jeremy,Jeremy,Male,Alive,,
1820,Jeri Hogarth,Jeryn Hogarth,Female,Alive,,
1821,Jerome,Jerome,Male,Alive,,
1822,Jerome Deschamps,Jerome Deschamps,Male,Alive,,
1823,Jerome Zandow,Jerome Zandow,Male,Deceased,,"April 20, 1946"
1824,Jerry (Lighthouse),Jerry,Male,Deceased,,2091
1825,Jerry (Reporter),Jerry,Male,Alive,,
1826,Jerry (SSR),Jerry,Male,Alive,,
1827,Jerry (Veteran),Jerry,Male,Deceased,,"November 21, 2015"
1828,Jesse (Stark Industries),Jesse,Female,Alive,,
1829,Jesse (Wilder Innovators),Jesse,Female,Alive,,
1830,Jesse Fletcher,Jesse Fletcher,Male,Alive,,
1831,Jessica Jones,Jessica Campbell Jones,Female,Alive,1985-1986,April 2000[28] (revived by IGH)
1832,Jessica Oppenheim,Jessica Oppenheim,Female,Alive,,
1833,Jiaying,贾盈 (Jiǎyíng),Female,Deceased,,"1989 (revived by Calvin Johnson)May 9, 2015"
1834,Jiaying's Assistant,,Male,Alive,,
1835,Jiaying/History Altered by Chronicoms,佳穎 (Jiāyǐng),Female,Deceased,,Fall 1983
1836,Jidenna,Jidenna Theodore Mobisson,Male,Alive,,
1837,Jie,Jie,Male,Alive,,
1838,Jiggy,Jack Kem,Male,Alive,,
1839,Jigsaw,William Russo,Male,Deceased,"November 19, 1977[16]",Spring 2018
1840,Jim Cramer,James Joseph Cramer,Male,Alive,,
1841,Jim Morita,James Morita,Male,Deceased,"October 20, 1919[2]",
1842,Jim Morita/History Altered by Chronicoms,James Morita,Male,Alive,,
1843,Jim Morita/Super Soldier Peggy Carter,James Morita,Male,Alive,,
1844,Jim Paxton,James Paxton,Male,Alive,,
1845,Jim Pierce,James Pierce,Male,Alive,,
1846,Jim Pruitt,James Pruitt,Male,Deceased,,"November 29, 2016"
1847,Jim Wilson,James Wilson,Male,Alive,,
1848,Jimbo,Jimbo,Male,In Custody,,
1849,Jimmy (Airman),Jimmy,Male,Deceased,,February 2009[2]
1850,Jimmy (Airman)/Killmonger's War,James,Male,Deceased,,Feb-09
1851,Jimmy (Boyfriend),James,Male,Alive,,
1852,Jimmy (Brooklyn),Jimmy,Male,Alive,,
1853,Jimmy (Patient),Jimmy,Male,Alive,,
1854,Jimmy Bottles,,Male,Deceased,,Early 1931
1855,Jimmy Carter,James Earl Carter Jr.,Male,Alive,,
1856,Jimmy Mackenzie,James Mackenzie,Male,Deceased,,Early 2014
1857,Jimmy Quinto,Jimmy Quinto,Male,Unknown,,
1858,Jimmy the Bear,Jimmy,Male,In Custody,,
1859,Jimmy Woo,James E. Woo,Male,Alive,"April 12, 1976[2]",
1860,Jin Lin,Jin Lin,Male,Alive,,
1861,Jiãó ào Zhànshì,骄傲战士,Male,Alive,,
1862,Joan Rivers,Joan Alexandra Molinsky,Female,Alive,,
1863,Joaquín Torres,Joaquín Torres,Male,Alive,,
1864,Joby,Joby,Male,Alive,,
1865,Joe (Gangster),Joe,Male,Deceased,,Nov-16
